Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,34729,-,-,-,12.95,77.55,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Pressure
2014,5,26,18,0,1,0,1,26,1.4000000000000001,920
2014,5,26,19,0,0,0,0,25,1.5,920
2014,5,26,20,0,0,0,0,25,1.5,920
2014,5,26,21,0,0,0,0,24,1.7000000000000002,920
2014,5,26,22,0,0,0,0,24,2,920
2014,5,26,23,0,0,0,0,23,2.2,920
2014,5,27,0,0,0,0,0,23,2.2,920
2014,5,27,1,0,0,0,0,22,2.1,920
2014,5,27,2,0,0,0,0,22,2.1,910
2014,5,27,3,0,0,0,0,22,2,910
2014,5,27,4,0,0,0,0,22,2,920
2014,5,27,5,0,0,0,0,22,1.9000000000000001,920
2014,5,27,6,0,51,16,48,23,1.8,920
2014,5,27,7,0,191,76,163,25,1.8,920
2014,5,27,8,0,364,177,261,27,1.8,920
2014,5,27,9,0,633,453,289,29,1.6,920
2014,5,27,10,0,859,700,234,30,1.4000000000000001,920
2014,5,27,11,0,951,762,211,30,1.4000000000000001,920
2014,5,27,12,0,966,751,224,29,1.4000000000000001,920
2014,5,27,13,0,913,739,215,29,1.5,920
2014,5,27,14,0,798,715,197,29,1.7000000000000002,910
2014,5,27,15,0,472,244,304,28,1.9000000000000001,910
2014,5,27,16,0,251,80,211,27,2,910
2014,5,27,17,0,34,0,34,26,2.1,920
2014,5,27,18,0,2,0,2,25,2.3000000000000003,920
2014,5,27,19,0,0,0,0,25,2.4000000000000004,920
2014,5,27,20,0,0,0,0,24,2.4000000000000004,920
2014,5,27,21,0,0,0,0,24,2.2,920
2014,5,27,22,0,0,0,0,24,2,920
2014,5,27,23,0,0,0,0,23,1.7000000000000002,920
2014,5,28,0,0,0,0,0,23,1.5,920
2014,5,28,1,0,0,0,0,23,1.3,920
2014,5,28,2,0,0,0,0,23,1.1,920
2014,5,28,3,0,0,0,0,22,1,920
2014,5,28,4,0,0,0,0,22,0.9,920
2014,5,28,5,0,0,0,0,22,0.9,920
2014,5,28,6,0,47,9,45,23,0.8,920
2014,5,28,7,0,252,258,157,25,0.5,920
2014,5,28,8,0,502,588,161,28,0.5,920
2014,5,28,9,0,702,679,186,29,0.7000000000000001,920
2014,5,28,10,0,854,731,202,30,0.8,920
2014,5,28,11,0,944,756,210,30,1,920
2014,5,28,12,0,964,761,212,30,1.1,920
2014,5,28,13,0,912,746,207,30,1.1,920
2014,5,28,14,0,770,619,249,29,1.2000000000000002,920
2014,5,28,15,0,617,640,177,28,1,920
2014,5,28,16,0,404,526,146,28,0.7000000000000001,920
2014,5,28,17,0,176,260,106,27,0.5,920
2014,5,28,18,0,2,0,2,25,0.30000000000000004,920
2014,5,28,19,0,0,0,0,25,1,920
2014,5,28,20,0,0,0,0,25,1.5,920
2014,5,28,21,0,0,0,0,25,1.7000000000000002,920
2014,5,28,22,0,0,0,0,24,1.7000000000000002,920
2014,5,28,23,0,0,0,0,24,1.6,920
2014,5,29,0,0,0,0,0,23,1.5,920
2014,5,29,1,0,0,0,0,23,1.4000000000000001,920
2014,5,29,2,0,0,0,0,22,1.4000000000000001,920
2014,5,29,3,0,0,0,0,22,1.4000000000000001,920
2014,5,29,4,0,0,0,0,22,1.5,920
2014,5,29,5,0,0,0,0,22,1.6,920
2014,5,29,6,0,59,53,51,23,1.5,920
2014,5,29,7,0,280,431,122,26,1.3,920
2014,5,29,8,0,505,593,162,29,1,920
2014,5,29,9,0,637,509,251,31,0.6000000000000001,920
2014,5,29,10,0,760,509,306,32,0.30000000000000004,920
2014,5,29,11,0,949,761,211,33,0.30000000000000004,920
2014,5,29,12,0,968,765,212,33,0.8,920
2014,5,29,13,0,915,750,208,32,1.3,920
2014,5,29,14,0,795,712,196,32,1.7000000000000002,920
2014,5,29,15,0,619,644,177,31,2,920
2014,5,29,16,0,405,527,146,30,2.1,920
2014,5,29,17,0,181,319,96,28,2.2,920
2014,5,29,18,0,2,0,2,27,2.3000000000000003,920
2014,5,29,19,0,0,0,0,27,2.4000000000000004,920
2014,5,29,20,0,0,0,0,26,2.4000000000000004,920
2014,5,29,21,0,0,0,0,25,2.3000000000000003,920
2014,5,29,22,0,0,0,0,24,2.3000000000000003,920
2014,5,29,23,0,0,0,0,24,2.3000000000000003,920
2014,5,30,0,0,0,0,0,23,2.3000000000000003,920
2014,5,30,1,0,0,0,0,23,2.2,920
2014,5,30,2,0,0,0,0,22,2.1,920
2014,5,30,3,0,0,0,0,22,2.1,910
2014,5,30,4,0,0,0,0,22,2.1,920
2014,5,30,5,0,0,0,0,22,2.2,920
2014,5,30,6,0,47,9,45,23,2.3000000000000003,920
2014,5,30,7,0,239,216,160,25,2.4000000000000004,920
2014,5,30,8,0,503,590,161,27,2.4000000000000004,920
2014,5,30,9,0,704,682,187,29,2.3000000000000003,920
2014,5,30,10,0,858,735,203,31,2.2,920
2014,5,30,11,0,950,762,211,31,2,920
2014,5,30,12,0,970,767,213,31,1.8,920
2014,5,30,13,0,918,753,208,30,1.6,910
2014,5,30,14,0,785,680,213,30,1.7000000000000002,910
2014,5,30,15,0,624,650,178,29,2,910
2014,5,30,16,0,376,392,183,29,2.3000000000000003,910
2014,5,30,17,0,165,231,102,28,2.6,920
2014,5,30,18,0,2,0,2,26,2.7,920
2014,5,30,19,0,0,0,0,26,2.7,920
2014,5,30,20,0,0,0,0,25,2.7,920
2014,5,30,21,0,0,0,0,24,2.7,920
2014,5,30,22,0,0,0,0,24,2.8000000000000003,920
2014,5,30,23,0,0,0,0,23,2.9000000000000004,920
2014,5,31,0,0,0,0,0,22,3,920
2014,5,31,1,0,0,0,0,22,3,910
2014,5,31,2,0,0,0,0,22,2.6,910
2014,5,31,3,0,0,0,0,22,2.4000000000000004,910
2014,5,31,4,0,0,0,0,22,2.2,910
2014,5,31,5,0,0,0,0,22,2.1,910
2014,5,31,6,0,59,52,52,23,1.9000000000000001,920
2014,5,31,7,0,280,394,136,25,1.9000000000000001,920
2014,5,31,8,0,499,577,165,28,2,920
2014,5,31,9,0,703,679,188,30,1.9000000000000001,920
2014,5,31,10,0,854,736,198,32,1.7000000000000002,920
2014,5,31,11,0,938,733,228,32,1.6,910
2014,5,31,12,0,975,771,213,31,1.5,910
2014,5,31,13,0,922,756,208,31,1.7000000000000002,910
2014,5,31,14,0,802,719,197,30,1.8,910
2014,5,31,15,0,625,651,178,29,2,910
2014,5,31,16,0,411,535,147,28,2.1,910
2014,5,31,17,0,179,267,106,27,2.2,910
2014,5,31,18,0,2,0,2,26,2.2,910
2014,5,31,19,0,0,0,0,26,2.1,920
2014,5,31,20,0,0,0,0,25,2,920
2014,5,31,21,0,0,0,0,25,1.8,920
2014,5,31,22,0,0,0,0,24,1.7000000000000002,920
2014,5,31,23,0,0,0,0,24,1.6,920
2014,6,1,0,0,0,0,0,23,1.7000000000000002,910
2014,6,1,1,0,0,0,0,23,1.9000000000000001,910
2014,6,1,2,0,0,0,0,23,2,910
2014,6,1,3,0,0,0,0,23,2.1,910
2014,6,1,4,0,0,0,0,23,2.1,910
2014,6,1,5,0,0,0,0,22,2.1,910
2014,6,1,6,0,57,48,50,23,2.1,920
2014,6,1,7,0,278,441,118,25,2.3000000000000003,920
2014,6,1,8,0,504,604,155,27,2.6,920
2014,6,1,9,0,705,696,178,29,2.9000000000000004,920
2014,6,1,10,0,859,748,193,31,3.1,920
2014,6,1,11,0,950,774,201,31,3.2,920
2014,6,1,12,0,971,780,202,31,3.3000000000000003,910
2014,6,1,13,0,920,766,198,32,3.3000000000000003,910
2014,6,1,14,0,802,730,188,31,3.3000000000000003,910
2014,6,1,15,0,626,664,170,30,3.2,910
2014,6,1,16,0,412,548,141,29,2.9000000000000004,910
2014,6,1,17,0,186,336,95,28,2.7,910
2014,6,1,18,0,2,0,2,27,2.7,910
2014,6,1,19,0,0,0,0,26,2.6,910
2014,6,1,20,0,0,0,0,26,2.6,920
2014,6,1,21,0,0,0,0,25,2.5,920
2014,6,1,22,0,0,0,0,25,2.3000000000000003,920
2014,6,1,23,0,0,0,0,24,2.2,920
2014,6,2,0,0,0,0,0,23,2.1,910
2014,6,2,1,0,0,0,0,23,2.1,910
2014,6,2,2,0,0,0,0,23,2.1,910
2014,6,2,3,0,0,0,0,22,2.2,910
2014,6,2,4,0,0,0,0,22,2.3000000000000003,910
2014,6,2,5,0,0,0,0,22,2.3000000000000003,910
2014,6,2,6,0,53,31,48,23,2.1,920
2014,6,2,7,0,256,313,141,25,2,920
2014,6,2,8,0,494,583,157,26,1.9000000000000001,920
